"identificador";"nombre_servicio";"tipo_servicio";"latitud";"longitud"
"CO26";"Dirección General de la Policía Abastos";"Comisaria";39,4705629;-0,3854992
"CO27";"Jefatura Superior de Policía Nacional de la Comunidad Valenciana";"Comisaria";39,4693295;-0,3839163
"CO28";"Policia National";"Comisaria";39,4654709;-0,3338668
"HO1";"Fundacion Instituto Valenciano de Oncologia";"Hospital";39,4819771774006;-0,390598674385432
"HO2";"Hospital Clinico Universitario de Valencia";"Hospital";39,4789872304801;-0,361953991490622
"HO3";"Consultorio Local Valencia - Carpesa";"Hospital";39,5174445622026;-0,379663740235301
"HO4";"Centro de Salud Valencia - Fuente San Luis";"Hospital";39,4567341320371;-0,360185775396285
"HO5";"Centro de Salud Luis Oliag";"Hospital";39,4614073181421;-0,361271264341032
"HO6";"Centro de Salud Malva-Rosa";"Hospital";39,4764592843602;-0,325378032464759
"HO7";"Centro de Salud C.S.I Juan Llorens";"Hospital";39,4736197645281;-0,391644605195593
"HO8";"Consultorio Local Valencia - La Torre";"Hospital";39,4344515369195;-0,393027822061178
"HO9";"Centro de Salud Republica Argentina";"Hospital";39,4717350422078;-0,351887693348201
"HO10";"ClInica Casa de la Salud";"Hospital";39,469926617016;-0,350606826264848
"HO11";"Hospital Arnau de Vilanova";"Hospital";39,4906135886969;-0,403533764021157
"HO12";"Centro de Salud Benimaclet";"Hospital";39,4827608796843;-0,358300431440391
"HO13";"Consultorio Local Valencia - Arquitecto Tolsa";"Hospital";39,4932605564223;-0,36806503230279
"HO14";"Centro de Salud Valencia - Campanar";"Hospital";39,4775638708473;-0,400531910821418
"HO15";"Consultorio Local Valencia - El Palmar";"Hospital";39,309469291407;-0,317873243472529
"HO16";"Consultorio Local Valencia- El Perellonet";"Hospital";39,3074750184772;-0,29702281684957
"HO17";"Consultorio Local Valenca - Massarrojos";"Hospital";39,5395905789377;-0,404011170861778
"HO18";"Centro de Salud San Isidro";"Hospital";39,4511853420278;-0,402759453553908
"HO19";"Centro de Salud Trinitat";"Hospital";39,4805528041027;-0,369975435477166
"HO20";"Clinica Quiron de Valencia, S.A.";"Hospital";39,4780546566589;-0,364447868936389
"HO21";"Hospital Universitario y Politecnico La Fe";"Hospital";39,4435294018414;-0,375238616100722
"HO22";"Consultorio Guillem de Castro";"Hospital";39,4766981766582;-0,384194485982032
"HO23";"Centro de Salud Lliri";"Hospital";39,4936029103193;-0,390473097926475
"HO24";"Centro de Salud Valencia - Benimamet";"Hospital";39,4997932878896;-0,421280028537375
"HO25";"Consultorio Local Valencia - Bilbao";"Hospital";39,4872006409684;-0,372734882723897
"HO26";"Centro de Salud Just Ramírez";"Hospital";39,4890622871251;-0,380615021744267
"HO27";"Centro de Salud Valencia - Ingeniero J. Benlloch";"Hospital";39,4539717347757;-0,376724172696142
"HO28";"Centro de Salud Valencia - Juan XXIII";"Hospital";39,4935563811256;-0,383636801257273
"HO29";"Centro de Salud Vicente Brull";"Hospital";39,4656537265839;-0,332647016480571
"HO30";"Clinica Fontana";"Hospital";39,4635679166125;-0,377761856726536
"HO31";"Hospital 9 de Octubre";"Hospital";39,4780023410876;-0,401567620729591
"HO32";"Centro de Salud Valencia - Castellar - Oliveral";"Hospital";39,4286745857429;-0,363687376211566
"HO33";"Centro de Salud Nou Moles";"Hospital";39,4704083018221;-0,398565505736063
"HO34";"Clinica Virgen del Consuelo";"Hospital";39,460690474646;-0,387160411795956
"HO35";"Consultorio Local Valencia - Chile";"Hospital";39,4708622795676;-0,355654266926117
"HO36";"Consultorio Auxiliar de La Punta";"Hospital";39,4429226741397;-0,344048545500514
"HO37";"Centro de Salud Valencia - Napoles y Sicilia";"Hospital";39,4756449830863;-0,373009501939356
"HO38";"Consultorio Pinedo";"Hospital";39,4220801952314;-0,338270707721449
"HO39";"Centro de Salud Salvador Allende";"Hospital";39,4944877909113;-0,372812726936178
"HO40";"Centro de Salud Salvador Pau";"Hospital";39,4701059730392;-0,351598465872455
"HO41";"Centro de Salud Serreria I";"Hospital";39,4682841920295;-0,33523492144712
"HO42";"Consultorio Local Valencia - Tendetes";"Hospital";39,4817199202955;-0,387769380018684
"HO43";"Hospital pare Jofre";"Hospital";39,4530756570326;-0,394881285259276
"HO44";"Consultorio Local Valencia L'Alger";"Hospital";39,4698684105835;-0,33962035918278
"HO45";"Centro de Salud Plaza Segovia";"Hospital";39,4485928982378;-0,391428865828668
"HO46";"Centro de Salud Ruzafa";"Hospital";39,4640592305419;-0,372153034266533
"HO47";"Centro de Salud Trafalgar";"Hospital";39,4612528089746;-0,345151735134724
"HO48";"Consultorio Local Valencia - Borboto";"Hospital";39,5158711092441;-0,390607246811393
"HO49";"Consultorio Local Valencia - Carretera de Artes";"Hospital";39,4426748177688;-0,36760577853739
"HO50";"Centro de Salud Gil y Morte";"Hospital";39,4619108518358;-0,381902258900997
"HO51";"Consultorio Local Valencia - Horno de Alcedo";"Hospital";39,4323872744433;-0,376395883084289
"HO52";"Centro de Salud de Nazaret";"Hospital";39,4492282126198;-0,331358164226067
"HO53";"Consorcio Hospital General Universitario De Valencia";"Hospital";39,4683033851691;-0,409151271398049
"HO54";"Hospital de Valencia al Mar";"Hospital";39,4770587328518;-0,33076160395451
"HO55";"Hospital la Malva-Rosa";"Hospital";39,4748675191081;-0,325303029018055
"HO56";"Hospital Universitario Dr. Peset";"Hospital";39,4525976413068;-0,393771922153431
"HO57";"Centro de Salud Miguel Servet";"Hospital";39,4881164866411;-0,395288209907248
"HO58";"Consultorio Auxilirar de Benigaraig";"Hospital";39,5288851484863;-0,385838814493423
"HO59";"Centro de Salud Fontsanta";"Hospital";39,466180132171;-0,407702824391035
"HO60";"Centro de Salud Valencia - Marco Merenciano";"Hospital";39,4916456841017;-0,381640022479901
"HO61";"Centro de Salud San Marcelino";"Hospital";39,4427328984679;-0,389835091049829
"HO62";"Centro de Salud Serreria II";"Hospital";39,4682732978447;-0,335938530316442
"MO1";"PARRÒQUIA DE SANTA CECÍLIA";"Monumento Turistico";39,4542965237151;-0,375888058810164
"MO2";"PLAÇA DEL MERCAT";"Monumento Turistico";39,4741607241617;-0,378689090327816
"MO3";"PORT DE VALÈNCIA";"Monumento Turistico";39,4583743751864;-0,330727763059007
"MO4";"ANTIC SEMINARI CONCILIAR FACULTAT DE TEOLOGIA";"Monumento Turistico";39,4770144530012;-0,37322978176386
"MO5";"TORRE DE SANT BERTOMEU";"Monumento Turistico";39,4770077930725;-0,376954117567712
"MO6";"ESGLÉSIA PARROQUIAL DEL CRIST REDEMPTOR, EL CABANYAL";"Monumento Turistico";39,4678786960074;-0,328635025829815
"MO7";"ESGLÉSIA PARROQUIAL DE L'ÀNGEL CUSTODI";"Monumento Turistico";39,4651888715383;-0,363084725890368
"MO8";"ESGLÉSIA PARROQUIAL DE LA PASSIÓ DEL SENYOR";"Monumento Turistico";39,4668353465788;-0,400587905468271
"MO9";"ESGLÉSIA PARROQUIAL DE MARIA, MARE DE CRIST (PINEDO)";"Monumento Turistico";39,4225260783464;-0,338246890472243
"MO10";"ESCORXADOR MUNICIPAL";"Monumento Turistico";39,4754908640253;-0,394618254559913
"MO11";"MONESTIR DE SANTA CLARA - CLARISSES CAPUTXINES";"Monumento Turistico";39,4726711503121;-0,394354361433292
"MO12";"CASA MUSEU CONCHA PIQUER";"Monumento Turistico";39,4851999302847;-0,376449033238173
"MO13";"MUSEU FALLER";"Monumento Turistico";39,4588365467412;-0,359182493013572
"MO14";"ARXIU DEL REGNE DE VALÈNCIA";"Monumento Turistico";39,4721368505912;-0,362647179899237
"MO15";"CASA DE LA BARONESSA D'ALAQUÀS";"Monumento Turistico";39,474724291342;-0,372796902526405
"MO16";"CASA DEL CARRER DE LA CONCÒRDIA, 6";"Monumento Turistico";39,4773557907283;-0,377260560785471
"MO17";"CASA DEL BARÓ DE CAMPOLIVAR";"Monumento Turistico";39,4756036861418;-0,371038747232599
"MO18";"CASA DELS MARQUESOS DE TREMOLAR";"Monumento Turistico";39,475070258329;-0,372798290718337
"MO19";"MUSEU DE LA CIUTAT";"Monumento Turistico";39,4760416515806;-0,373817561180804
"MO20";"MONUMENTS DE LA PLAÇA DE LA MARE DE DÉU DELS DESEMPARATS";"Monumento Turistico";39,4763180115611;-0,375283462570396
"MO21";"PARRÒQUIA DE SANT JAUME DE BENIFERRI";"Monumento Turistico";39,4966636243187;-0,405038452348482
"MO22";"ESGLÉSIA DEL SAGRAT COR DE JESÚS (PATRAIX)";"Monumento Turistico";39,4625792666384;-0,391716647756836
"MO23";"ESGLÉSIA DE LA MARE DE DÉU DE L'ASSUMPCIÓ (BENIMACLET)";"Monumento Turistico";39,4863003820709;-0,359547061720447
"MO24";"ESGLÉSIA DE LA MARE DE DÉU DEL CARME (PARES CARMELITES)";"Monumento Turistico";39,4833788654946;-0,370358167772659
"MO25";"ESGLÉSIA PARROQUIAL DE SANT LLÀTZER";"Monumento Turistico";39,4879513347961;-0,374775987087364
"MO26";"ESGLÉSIA PARROQUIAL DE SANT MATEU";"Monumento Turistico";39,4561347366736;-0,373056935431796
"MO27";"ESGLÉSIA PARROQUIAL DE SANT ROC DE BENICALAP";"Monumento Turistico";39,4922581750928;-0,391248025137238
"MO28";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DE LA MISERICÒRDIA (CAMPANAR)";"Monumento Turistico";39,4821341758774;-0,397372359759956
"MO29";"ESGLÉSIA PARROQUIAL DE SANT TOMÀS DE VILLANUEVA (PEDANIA LA FONTETA DE SANT LLUÍS)";"Monumento Turistico";39,4592018984691;-0,367970982108691
"MO30";"CASA SENYORIAL AL CARRER DE ROTEROS";"Monumento Turistico";39,4789730138583;-0,378125958146446
"MO31";"COL·LEGI ESGLÉSIA DE SANT JOSEP DE LA MUNTANYA";"Monumento Turistico";39,4742390968892;-0,394152254068169
"MO32";"CONVENT DE L'ENCARNACIÓ";"Monumento Turistico";39,4736660601536;-0,383545582462455
"MO33";"CORREOS";"Monumento Turistico";39,4694912384382;-0,375365859152397
"MO34";"EDIFICI DE LA PLAÇA DE L'ALMOINA, 4";"Monumento Turistico";39,4759202876321;-0,374287218834145
"MO35";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DEL SAGRAT COR";"Monumento Turistico";39,4948699566822;-0,366059221495188
"MO36";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DELS SOCORS";"Monumento Turistico";39,465134962221;-0,385859823304881
"MO37";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DELS DESEMPARATS I SANT ISIDRE";"Monumento Turistico";39,4533909247994;-0,407325995298335
"MO38";"ESGLÉSIA PARROQUIAL DE SANT ANDREU APÒSTOL";"Monumento Turistico";39,467363179716;-0,374244997920024
"MO39";"ESGLÉSIA PARROQUIAL DE SANT ISIDOR BISBE";"Monumento Turistico";39,4829219150646;-0,363396485151317
"MO40";"PALAU DEL MARQUÉS DE CASTELLFORT";"Monumento Turistico";39,4765518348471;-0,376805377211979
"MO41";"MUVIM";"Monumento Turistico";39,4696984574966;-0,381355712135603
"MO42";"JARDÍ D'AIORA";"Monumento Turistico";39,4683097689935;-0,344004807610121
"MO43";"PALAU DE JUSTÍCIA";"Monumento Turistico";39,4718232663068;-0,369733661263097
"MO44";"GALERIA DEL TOSSAL";"Monumento Turistico";39,4762136498823;-0,38023938937689
"MO45";"ESGLÉSIA DE SANTA CATERINA";"Monumento Turistico";39,4740728161604;-0,376390828407254
"MO46";"PALAU DE BENICARLÓ";"Monumento Turistico";39,4778710819178;-0,374643806908363
"MO47";"ESGLÉSIA PARROQUIAL DE SANT NICOLAU";"Monumento Turistico";39,4761406161083;-0,378998319214477
"MO48";"ESGLÉSIA PARROQUIAL DE SANT ESTEVE";"Monumento Turistico";39,4761007959019;-0,373245740142819
"MO49";"MUSEU DEL COL·LEGI DE L'ART MAJOR DE LA SEDA";"Monumento Turistico";39,470796436838;-0,380907691149871
"MO50";"PALAU DEL MARQUÉS DE DOSAIGÜES";"Monumento Turistico";39,4725408579192;-0,374774594358915
"MO51";"BASÍLICA";"Monumento Turistico";39,4762625106376;-0,37482057258456
"MO52";"CASA CONSISTORIAL I ENTORN URBANÍSTIC - II";"Monumento Turistico";39,469790407594;-0,377008961938893
"MO53";"ASIL DE SANT JOAN DE DÉU";"Monumento Turistico";39,4768935281575;-0,331379607042048
"MO54";"FINCA ROJA";"Monumento Turistico";39,4635089733098;-0,384935140019751
"MO55";"LLOTJA";"Monumento Turistico";39,4744064662233;-0,378400881271798
"MO56";"IVAM";"Monumento Turistico";39,4797904190787;-0,382650966320951
"MO57";"PALAU DEL MARQUÉS DE CAMPO";"Monumento Turistico";39,4759575797577;-0,374007993276221
"MO58";"CASA ORDEIG";"Monumento Turistico";39,4732176400272;-0,378084333017915
"MO59";"PORTADA DEL PALAU DELS DUCS DE MANDAS";"Monumento Turistico";39,4774093191603;-0,368144996142548
"MO60";"L'ALMODÍ";"Monumento Turistico";39,476538286823;-0,373868616108976
"MO61";"ESTACIÓ DEL NORD";"Monumento Turistico";39,4668397638409;-0,377232237239289
"MO62";"MUSEU D'HISTÒRIA DE VALÈNCIA";"Monumento Turistico";39,4730778122476;-0,409472349316002
"MO63";"PALAU DE CONGRESSOS";"Monumento Turistico";39,4962938526596;-0,401891785025254
"MO64";"ESGLÉSIA DE SANT VICENT DE LA ROQUETA (ACTUAL ESGLÉSIA PARROQUIAL DE CRIST REI)";"Monumento Turistico";39,463610352622;-0,382176031771518
"MO65";"CATEDRAL";"Monumento Turistico";39,4756357375792;-0,375128605997649
"MO66";"TORRES DELS GUARDES DE L'ALBEREDA";"Monumento Turistico";39,4761690535996;-0,36644217262077
"MO67";"PONT DE L'EXPOSICIÓ";"Monumento Turistico";39,4731314236892;-0,365996484152638
"MO68";"PARC DE CAPÇALERA";"Monumento Turistico";39,476085803569;-0,409412412253103
"MO69";"MUSEU SANT PIUS V";"Monumento Turistico";39,4790400293548;-0,370961236230463
"MO70";"PALAU I ESGLÉSIA DEL TEMPLE";"Monumento Turistico";39,4766149959893;-0,371285095470163
"MO71";"PALAU DELS MARTÍNEZ DE RAGA";"Monumento Turistico";39,4779108497144;-0,378994944467027
"MO72";"PALAU DE MONTORNÉS";"Monumento Turistico";39,4739895485619;-0,371909053830298
"MO73";"PALAU DE LA MARQUESA DE COLOMINA";"Monumento Turistico";39,4765873956269;-0,374375338211225
"MO74";"CASA NATALÍCIA DE SANT VICENT FERRER - EL POUET";"Monumento Turistico";39,4732689609932;-0,370721011736553
"MO75";"PORTAL DE LA VALLDIGNA";"Monumento Turistico";39,4774942833423;-0,378703354022554
"MO76";"PONT DELS SERRANS";"Monumento Turistico";39,4807600124457;-0,375313985105578
"MO77";"PONT DE LA MAR";"Monumento Turistico";39,4702616001101;-0,363632105341113
"MO78";"TORRE DE LA POSADA DE L'ÀNGEL O TORRE DE L'ÀNGEL";"Monumento Turistico";39,4765813155363;-0,379365374103148
"MO79";"ESGLÉSIA PARROQUIAL DE L'ANTIC CONVENT DE SANTA MARIA DE JESÚS";"Monumento Turistico";39,459682907842;-0,389047502150604
"MO80";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DE LA FONTSANTA";"Monumento Turistico";39,4648998977069;-0,408431333630852
"MO81";"ESGLÉSIA PARROQUIAL DELS SANTS ABDÓ I SENENT";"Monumento Turistico";39,5166598678963;-0,378188839185785
"MO82";"MERCAT D'ABASTOS";"Monumento Turistico";39,4677984225064;-0,388749283489561
"MO83";"MONUMENT A L'ARQUEBISBE OLAECHEA";"Monumento Turistico";39,4757323888993;-0,374084935589731
"MO84";"PALAU ARQUEBISBAL";"Monumento Turistico";39,475420647793;-0,37422674224361
"MO85";"PALAU D'ARIZA";"Monumento Turistico";39,4775393952683;-0,37275135900275
"MO86";"ANTIC SEMINARI CONCILIAR - FACULTAT DE TEOLOGIA";"Monumento Turistico";39,4770144530012;-0,37322978176386
"MO87";"ASIL I ESGLÉSIA DE SANTA MÒNICA";"Monumento Turistico";39,481907131097;-0,37474931481946
"MO88";"ASIL I COL·LEGI DE SANT JOAN BAPTISTA";"Monumento Turistico";39,4793375005609;-0,383464731133099
"MO89";"CAPELLA DE SANT VALERI";"Monumento Turistico";39,4759202876321;-0,374287218834145
"MO90";"CASA DEL CARRER DE BAIX, 48";"Monumento Turistico";39,4782438304073;-0,378720182039001
"MO91";"CASA DELS MARQUESOS DE GONZÁLEZ DE QUIRÓS";"Monumento Turistico";39,477720611398;-0,379291662037227
"MO92";"PARRÒQUIA DE SANT ANNA";"Monumento Turistico";39,4668261960585;-0,356827439649533
"MO93";"EDIFICI DEL RELLOTGE (PORT)";"Monumento Turistico";39,4601906895762;-0,331750758403191
"MO94";"GRAN ASSOCIACIÓ DE LA MARE DE DÉU DELS DESEMPARATS";"Monumento Turistico";39,4797423715086;-0,377913626823752
"MO95";"PARRÒQUIA DE SANT FRANCESC XAVIER";"Monumento Turistico";39,4754239544253;-0,351118985424698
"MO96";"PARRÒQUIA DE SANT JOSEP (EL SALER)";"Monumento Turistico";39,3830696000945;-0,332945739152688
"MO97";"ESGLÉSIA DE LES MARES REPARADORES";"Monumento Turistico";39,4756423194195;-0,371145629539493
"MO98";"ESGLÉSIA DEL MIRACLE I HOSPITAL DE SACERDOTS POBRES";"Monumento Turistico";39,4745672660705;-0,372649375438143
"MO99";"ESGLÉSIA DE SANT CRISTÒFOL";"Monumento Turistico";39,4810155933334;-0,371715437664243
"MO100";"ESGLÉSIA DE SANT LLORENÇ";"Monumento Turistico";39,4777734424831;-0,375238594943533
"MO101";"ESGLÉSIA PARROQUIAL DE SANT JOAN BOSCO";"Monumento Turistico";39,4824083190713;-0,386122691458038
"MO102";"ESGLÉSIA PARROQUIAL DE SANT JOAN I SANT VICENT";"Monumento Turistico";39,4689118853968;-0,370429186934314
"MO103";"PALAU I BANYS DE L'ALMIRALL";"Monumento Turistico";39,4760709977249;-0,365563147280936
"MO104";"PARRÒQUIA DE LA MARE DE DÉU DELS DESEMPARATS (NATZARET)";"Monumento Turistico";39,449980413815;-0,333378557802822
"MO105";"MICALET";"Monumento Turistico";39,4753103661923;-0,375632537492571
"MO106";"ESGLÉSIA PARROQUIAL DE SANT RAFAEL ARCÀNGEL - EL CABANYAL";"Monumento Turistico";39,4698391717091;-0,330476657061931
"MO107";"CONVENT DE SANTA ÚRSULA";"Monumento Turistico";39,476030706773;-0,383614890842637
"MO108";"CRIPTA DE LA PRESÓ DE SANT VICENT";"Monumento Turistico";39,4757370785888;-0,374172871648789
"MO109";"ESGLÉSIA DE SANT JOAN DE L'HOSPITAL";"Monumento Turistico";39,4743284042772;-0,372734761398485
"MO110";"ESGLÉSIA DE SANT TOMÀS I SANT FELIP NERI";"Monumento Turistico";39,4739935232954;-0,372172854865416
"MO111";"ESGLÉSIA PARROQUIAL DE LA MARE DE DÉU DEL REMEI";"Monumento Turistico";39,4709507834758;-0,367677677900353
"MO112";"ESGLÉSIA PARROQUIAL DE SANT AGUSTÍ";"Monumento Turistico";39,4686723661949;-0,380197022882386
"MO113";"ESGLÉSIA PARROQUIAL DE SANT ANTONI ABAD";"Monumento Turistico";39,4903527006939;-0,374341331864992
"MO114";"ESGLÉSIA PARROQUIAL DE SANT BERNAT MÀRTIR (POBLE NOU)";"Monumento Turistico";39,5029682869466;-0,382678254081954
"MO115";"CONVENT DEL CORPUS CHRISTI";"Monumento Turistico";39,4786181118856;-0,383726996575632
"MO116";"PALAU DE CERVERÓ";"Monumento Turistico";39,4780060013232;-0,37602625472604
"MO117";"PALAU DE LA GENERALITAT";"Monumento Turistico";39,4766672334896;-0,376386276611834
"MO118";"PALAU DE LA REIAL MESTRANÇA DE CAVALLERIA";"Monumento Turistico";39,4776397416821;-0,375569114952185
"MO119";"PALAU DEL MARQUÉS DE LA SCALA";"Monumento Turistico";39,4770077930725;-0,376954117567712
"MO120";"PALAU DELS COMTES D'OLIVA (HUI DELS DE DAIA NOVA)";"Monumento Turistico";39,4765879503493;-0,378472212960695
"MO121";"PALAU DELS EXARCHS";"Monumento Turistico";39,4743892730471;-0,380246739433428
"MO122";"PALAU DELS FERNÁNDEZ DE CÓRDOVA";"Monumento Turistico";39,4765123343207;-0,379606149812716
"MO123";"PLAÇA DE BOUS";"Monumento Turistico";39,4666440967549;-0,376147042946434
"MO124";"ANTIC HOSPITAL GENERAL";"Monumento Turistico";39,4703737028049;-0,381737198079559
"MO125";"CASA DE LES ROQUES";"Monumento Turistico";39,4791072354375;-0,37672464774012
"MO126";"PALAU DELS VALERIOLA";"Monumento Turistico";39,4739545984148;-0,373152165963959
"MO127";"ESGLÉSIA DE SANT JOAN DE LA CREU";"Monumento Turistico";39,4720678142837;-0,374571537407049
"MO128";"PALAU DE PENYALBA";"Monumento Turistico";39,4707658485554;-0,373167577015274
"MO129";"PALAU DELS BOÏL D'ARENÓS";"Monumento Turistico";39,4725749180646;-0,373889903600875
"MO130";"PALAU DE PINEDA";"Monumento Turistico";39,478952726433;-0,378660185120045
"MO131";"COL·LEGI DE LES ESCOLES PIES";"Monumento Turistico";39,473906601095;-0,3818022552316
"MO132";"PLAÇA REDONA";"Monumento Turistico";39,4735824759109;-0,376618495330844
"MO133";"MUSEU BENLLIURE";"Monumento Turistico";39,4807446430703;-0,379022990222297
"MO134";"SALÓ DE RACIONISTES";"Monumento Turistico";39,4802390177909;-0,377774850705727
"MO135";"MERCAT DE COLOM";"Monumento Turistico";39,4689193175496;-0,368401820718885
"MO136";"PALAU DE CERVELLÓ";"Monumento Turistico";39,4743814510658;-0,370132616508447
"MO137";"CASA CONSISTORIAL I ENTORN URBANÍSTIC - I";"Monumento Turistico";39,469790407594;-0,377008961938893
"MO138";"REIAL COL·LEGI DEL CORPUS CHRISTI (PATRIARCA)";"Monumento Turistico";39,4724349887495;-0,373279108321874
"MO139";"JARDÍ BOTÀNIC";"Monumento Turistico";39,4755010306644;-0,386310301083379
"MO140";"EDIFICI ALONSO";"Monumento Turistico";39,4680634380492;-0,37972448620016
"MO141";"BIOPARC";"Monumento Turistico";39,4780931225017;-0,407056061116033
"MO142";"ESGLÉSIA DE LA MARE DE DÉU DEL CARME (PARES CARMELITES)";"Monumento Turistico";39,4792229949233;-0,378582404116207
"MO143";"PALAU DE L'ALMIRALL";"Monumento Turistico";39,4751999115306;-0,373277210547291
"MO144";"PALAU DE LA MÚSICA";"Monumento Turistico";39,4661465782362;-0,360544781556609
"MO145";"REIAL ESGLÉSIA DEL SANTÍSSIM CRIST DEL SALVADOR O ESGLÉSIA DEL SALVADOR";"Monumento Turistico";39,477100477286;-0,373882563697096
"MO146";"ESGLÉSIA PARROQUIAL DE LA MARE DEL DÉU DEL PUIG";"Monumento Turistico";39,4769070688507;-0,381099260959724
"MO147";"MONESTIR DE LA PURITAT (ANTIGA CONFRARIA DE SANT JAUME)";"Monumento Turistico";39,4769555626152;-0,375861863060321
"MO148";"ESGLÉSIA PARROQUIAL DE SANT JOAN DE LA RIBERA";"Monumento Turistico";39,4663789666352;-0,353707158391709
"MO149";"PALAUET I JARDINS DE MONFORTE";"Monumento Turistico";39,4772030281824;-0,365476144561144
"MO150";"RECTORAT DE LA UNIVERSITAT DE VALÈNCIA (ANTIGA FACULTAT DE CIÈNCIES)";"Monumento Turistico";39,4794784613415;-0,364667654925905
"MO151";"DRASSANES";"Monumento Turistico";39,4613140860695;-0,333590551038066
"MO152";"CASA MUSEU BLASCO IBÁÑEZ";"Monumento Turistico";39,4827349267641;-0,326064329438429
"MO153";"PONT DE LA TRINITAT";"Monumento Turistico";39,479014855449;-0,372636166585202
"MO154";"EDIFICI DEL PUNT DE GANXO";"Monumento Turistico";39,4758543900147;-0,374301207201987
"MO155";"PALAU DELS QUEIXAL O DELS TRÉNOR";"Monumento Turistico";39,4764747135644;-0,379336131996154
"MO156";"PALAU DE MONTORTAL";"Monumento Turistico";39,4744617163187;-0,37009836872558
